Address,bMonsters,rMonsters
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280078?gameHash=1e1785d9e478c8d0,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280136?gameHash=8226116e8f45d02f,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280149?gameHash=f9a38ddfa717b0b1,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280155?gameHash=34277d8073a266a4,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280214?gameHash=7f6599a8a643c447,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/280224?gameHash=1f0026852b1f8c1f,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290366?gameHash=36cbde737cf01743,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290367?gameHash=b14d7d0c027db3cc,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290377?gameHash=2395f4e59670101c,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290411?gameHash=e727ce45058542eb,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290412?gameHash=68d753b9d185799f,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290418?gameHash=d52d406e4d474011,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290428?gameHash=3b3e0d74f097c6ba,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290436?gameHash=aa940417a200bdcb,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/290449?gameHash=32552586d69cb80a,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/30652?gameHash=54b67d560ea4afeb,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/30797?gameHash=bda8d4976e1bc38c,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310046?gameHash=14ed80019f2eff51,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310049?gameHash=193a2ff26f987911,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310087?gameHash=5df22f104e7b6da8,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310089?gameHash=171138cffd06e719,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310275?gameHash=a87e5947878c327e,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/310305?gameHash=3d6404993b458ada,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/31049?gameHash=e6974c9523ce3b1d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/31052?gameHash=96f15bbb62500d4d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/40024?gameHash=ae47bcabdbdaec0c,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/40036?gameHash=0f3457ce89f45e3d,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/40162?gameHash=1f119ef290b0e9af,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/40178?gameHash=b61fc9d7ce10169d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/40434?gameHash=40727d2eab5c7af8,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/50168?gameHash=ba45b6b83468a54c,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/50190?gameHash=b9566648d5f4c28d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/50198?gameHash=fcd37e761d23c8bf,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/50330?gameHash=3213acc99f101524,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/50357?gameHash=5a5ab2f9a06fbc3c,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/70023?gameHash=ea671ec2e354d8e0,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/70029?gameHash=93f81dd9cd6a308a,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/70035?gameHash=d3a3ed38181af954,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220265?gameHash=faa394a58e7bb353,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220318?gameHash=cf99565413ed121b,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220320?gameHash=3bc8d5206933af2f,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220325?gameHash=9e1479ce9c63cd26,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220332?gameHash=865881d4aa187dee,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220337?gameHash=5b77a852ff4a9f24,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220360?gameHash=f2d72e758e55f934,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220376?gameHash=255ffe0b13cc4336,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/220389?gameHash=277c61a149efd9fd,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/230383?gameHash=52bc0d6014b8cfe4,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/230388?gameHash=5560a2f1dedcb2b6,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/230390?gameHash=17da0bc2bde6d69f,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351313?gameHash=aee867e454cde036,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351314?gameHash=f16099f944a9972b,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351315?gameHash=654beca9ec27c1cd,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/360259?gameHash=c13d30761d81f8e7,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/360387?gameHash=91f1982dbe52a5fd,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/370285?gameHash=2f26a2d6407741c9,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/370286?gameHash=50b499a6f2cd580c,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540851?gameHash=0268c88c6dadbe47,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540853?gameHash=3125fd4c4f7124ed,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540885?gameHash=24216cb12c2f22e7,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/540892?gameHash=ae1050af224bc9c6,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550765?gameHash=924b3f94daf2db95,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550789?gameHash=eaf17fd31e889bc3,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550791?gameHash=7eb4093ebfac1a90,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/550954?gameHash=57010e60a533e065,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551027?gameHash=2596634c7e953d03,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551040?gameHash=aba82d5135e094ec,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80865?gameHash=9c827bc6768fa93d,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80891?gameHash=f5f627666797d937,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81032?gameHash=8836d419a2da31eb,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/81073?gameHash=5f2352346559905a,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90741?gameHash=a4adda6435bc3b26,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90754?gameHash=cd81a989802813a3,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90926?gameHash=709fc0cd19317b6d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000640275?gameHash=5d271a18cb9e23f6,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650251?gameHash=4bbd41eb6a31f483,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650264?gameHash=d0f2f78150f7b0fe,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650269?gameHash=bc50cefc626d436f,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650284?gameHash=84a2f2ae0b64708c,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650296?gameHash=965cc74569ffbb69,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650304?gameHash=f1d4757cc7b7f896,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650341?gameHash=ba900ca8debc13a2,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650351?gameHash=f3145b87375f8297,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650364?gameHash=852877143f21285b,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650365?gameHash=c3f04927de652749,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650366?gameHash=3f43dae8fd4a6a53,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650407?gameHash=1afd536f8b0a2476,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120567?gameHash=d96f3cd26f39df1c,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120594?gameHash=0ed807a5cb6d64d6,3,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120619?gameHash=7bfe98675f81378f,1,3
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120634?gameHash=e80bc0b6ea3bc76d,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120669?gameHash=3a7509ba17901bb4,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120684?gameHash=4e1e413735b5eaf6,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120688?gameHash=6445d069641cd6b5,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120779?gameHash=196d4de3a06c6071,3,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120781?gameHash=80bbab6d533d3e35,3,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130555?gameHash=41b187f68985d3a7,3,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130565?gameHash=62e441be0e5f2948,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130714?gameHash=c3ce1584ee9d862a,1,3
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130727?gameHash=bf6c219640259b74,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130745?gameHash=b19bf00e2c8ce937,4,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRKR1/1110139?gameHash=6c2fa2e0bda419dd,1,3
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRKR1/1110140?gameHash=27dfbe74ceb7385b,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRKR1/1110173?gameHash=15722992105eecdc,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRKR1/1120222?gameHash=4d4433eea655dc63,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002330061?gameHash=2fe09851857b443e,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002340073?gameHash=6997e3c5865c0d23,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002340082?gameHash=6b2df02d86b4289e,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002340084?gameHash=30b2ef3224caffc2,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002340110?gameHash=434bbd239e1dacc6,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040042?gameHash=d2705bfb515f0edc,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040055?gameHash=dcab210f208eb11a,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040076?gameHash=42c64c17019eec78,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040113?gameHash=0f7d5b795f80f910,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001570110?gameHash=aee171257730a8a7,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001570112?gameHash=e0677d5081e97a47,1,3
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001580189?gameHash=d5fde3abc274f9f0,3,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002150212?gameHash=1d78f2ecd6fa6918,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002150223?gameHash=d7cf76aa41474bc7,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002150241?gameHash=4dba6f024ab78a8d,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002160237?gameHash=28d53b90dcfab2bb,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002160264?gameHash=b3cb3e3494d36699,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002160265?gameHash=18e4ad970d3161de,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002160287?gameHash=147d3590323e75bf,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210034?gameHash=950fbe125ac67dc0,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210038?gameHash=82ed2ace484dfa0e,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210039?gameHash=5b4c2ca4eb36945b,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210040?gameHash=f4a4863c94f376ef,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210076?gameHash=3df520baa4f2dc65,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210093?gameHash=c35430f1e38b9d41,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210096?gameHash=3179c9a6e8838b9b,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002220027?gameHash=f8eea81637145926,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002220038?gameHash=723ce9838d5bcdbe,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230027?gameHash=fbff9072848dc20a,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230030?gameHash=d972e502930de801,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240050?gameHash=eae460d40118a035,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250047?gameHash=86c8f32921bc2e9e,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLT2/160048?gameHash=9a6640079b0726da,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLT2/60115?gameHash=14108bf41c069a69,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLT2/60116?gameHash=b64a45af8ff70ce5,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1130497?gameHash=eab82e557ee8db20,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1130503?gameHash=a58968c1b198e927,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290020?gameHash=edce6e8f7c0f4410,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRTW/1290024?gameHash=56c6436f4528debc,2,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290029?gameHash=9c0276e8137da055,1,1
http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290036?gameHash=0b268d3a21130ea9,1,2
http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290038?gameHash=497a180dd5f27680,1,1
http://matchhistory.jp.leagueoflegends.com/en/#match-details/JP1/122229840/6160273,2,1
http://matchhistory.jp.leagueoflegends.com/en/#match-details/JP1/122239574/6160273,1,2
http://matchhistory.jp.leagueoflegends.com/en/#match-details/JP1/122596041/6160283,2,1
http://matchhistory.jp.leagueoflegends.com/en/#match-details/JP1/122705660/6160283,1,1
http://matchhistory.jp.leagueoflegends.com/en/#match-details/JP1/123002201/6160273,2,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/122207885/6180270,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/122257790/6180270,2,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/122944213/6180270,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123004237/6180270,2,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123343672/6170280,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123343879/6170280,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123345547/6180270,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123363840/6170280,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123370740/6160286,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123390702/6160286,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123415655/6180270,1,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123925130/6160273,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123933665/7480165,2,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123940667/6180270,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/123963523/7480165,1,2
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/124540580/7480165,2,1
http://matchhistory.jp.leagueoflegends.com/ja/#match-details/JP1/124550497/7480165,2,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/100203?gameHash=6614b6afdc02242a,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/100208?gameHash=3c9c02b929d4c837,1,2
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/100228?gameHash=3f47d44a6858cc97,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/100408?gameHash=b1a9a46820f284a6,2,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/100411?gameHash=f14d8c6ce6b5d43b,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/110223?gameHash=e414b5e0eb5742fb,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/110274?gameHash=36d300d5dd77ae56,1,2
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/110498?gameHash=cc2b8ecbe8b26346,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120148?gameHash=ef2ed86b9feff9aa,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/120174?gameHash=684b0407124df15d,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130121?gameHash=82472fe79b8a2f1c,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130133?gameHash=cce696c82cfc9ccb,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/130168?gameHash=9e6fa790998dc6ed,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140126?gameHash=702427ae82879d81,1,2
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/140127?gameHash=28079a4bca980103,2,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200047?gameHash=c24616171ddbd17f,1,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200117?gameHash=e8d771a44bd15eb3,2,1
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200123?gameHash=ed9fd136f5bd966b,1,2
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200140?gameHash=bddcea670f89f19b,1,2
http://matchhistory.lan.leagueoflegends.com/es/#match-details/ESPORTSTMNT03/200146?gameHash=179879ee7f4c160d,1,1
