,Address,golddiff,rResult,bResult,rKills,bKills,rBOTLANE_kills,rMIDLANE_kills,rTOPLANE_kills,bBOTLANE_kills,bMIDLANE_kills,bTOPLANE_kills
2266,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420286?gameHash=9c4ef3b2814d8592,-4111,1,0,3,1,1,0,0,1,0,0
2267,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420286?gameHash=9c4ef3b2814d8592,-4111,1,0,3,1,1,0,0,1,0,0
2268,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420286?gameHash=9c4ef3b2814d8592,-4111,1,0,3,1,0,0,1,1,0,0
2269,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420306?gameHash=744f3012f7172379,852,0,1,2,3,0,0,1,1,0,1
2270,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420306?gameHash=744f3012f7172379,852,0,1,2,3,1,0,0,1,0,1
2271,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410288?gameHash=41bdb8ac2da38910,-1010,1,0,1,1,0,0,1,1,0,0
2272,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410292?gameHash=c8f790cb2704bd89,-831,0,1,3,1,0,0,1,1,0,1
2273,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410292?gameHash=c8f790cb2704bd89,-831,0,1,3,1,1,0,0,1,0,1
2274,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270131?gameHash=f32d050885b4b831,-584,0,1,1,1,1,0,0,1,0,1
2275,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270131?gameHash=f32d050885b4b831,-584,0,1,1,1,0,0,1,1,0,1
2276,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280116?gameHash=a9ba79a34bdd28cb,-503,1,0,3,2,1,0,0,1,0,1
2277,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280116?gameHash=a9ba79a34bdd28cb,-503,1,0,3,2,0,0,1,1,0,1
2278,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270178?gameHash=3c2fe29086e1e57a,-18,0,1,4,5,0,0,1,1,0,0
2279,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270186?gameHash=68915eb70070ca51,-1127,0,1,3,3,0,1,0,1,0,0
2280,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270186?gameHash=68915eb70070ca51,-1127,0,1,3,3,0,0,1,1,0,0
2281,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270199?gameHash=1a03433e129f3e19,-1966,0,1,4,1,0,0,1,1,0,1
2282,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270199?gameHash=1a03433e129f3e19,-1966,0,1,4,1,1,0,0,1,0,1
2283,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300035?gameHash=2dd88b7623d5716d,347,0,1,2,3,1,0,0,0,0,1
2284,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300036?gameHash=0ca38e86e4a327d7,16,0,1,3,4,1,0,0,0,0,1
2285,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300037?gameHash=02fe6775b364438e,2013,1,0,2,4,0,0,1,1,1,1
2286,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300037?gameHash=02fe6775b364438e,2013,1,0,2,4,1,0,0,1,1,1
2287,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/340051?gameHash=25218cdd9384f280,1142,0,1,1,3,1,0,0,1,0,1
2288,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/340051?gameHash=25218cdd9384f280,1142,0,1,1,3,0,0,1,1,0,1
2289,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/340053?gameHash=386d6f45fd736b23,452,1,0,1,1,1,0,0,0,0,1
2290,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440060?gameHash=f04ca7f7646c7969,-1058,0,1,5,1,0,0,1,1,0,0
2291,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440062?gameHash=060673f2d5b5fa1c,-959,1,0,5,1,0,0,1,1,0,1
2292,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440062?gameHash=060673f2d5b5fa1c,-959,1,0,5,1,1,0,0,1,0,1
2293,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440085?gameHash=24fe55f8c02cb3ac,-1621,0,1,3,1,0,0,1,1,0,1
2294,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440085?gameHash=24fe55f8c02cb3ac,-1621,0,1,3,1,1,0,0,1,0,1
2295,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440085?gameHash=24fe55f8c02cb3ac,-1621,0,1,3,1,0,0,1,1,0,1
2296,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440086?gameHash=e3106f9f2eb958a7,-737,0,1,2,1,1,0,0,1,0,1
2297,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440086?gameHash=e3106f9f2eb958a7,-737,0,1,2,1,0,0,1,1,0,1
2298,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440087?gameHash=cfd1259a1e309604,1675,0,1,1,3,0,0,1,2,0,0
2299,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/20942?gameHash=564b0e6e8cbae281,-2011,1,0,4,2,0,0,1,1,0,0
2300,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40129?gameHash=6fce0edb2d362172,-1223,1,0,3,3,0,0,1,1,0,1
2301,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40129?gameHash=6fce0edb2d362172,-1223,1,0,3,3,1,0,0,1,0,1
2302,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50171?gameHash=62ece21b4e491461,2962,0,1,1,5,1,0,0,2,0,1
2303,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50179?gameHash=8bfac5da6fc482c1,568,1,0,2,3,1,0,0,1,0,1
2304,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50179?gameHash=8bfac5da6fc482c1,568,1,0,2,3,0,0,1,1,0,1
2305,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40396?gameHash=12b64c7abc882555,1604,0,1,2,1,0,0,1,2,0,1
2306,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/40396?gameHash=12b64c7abc882555,1604,0,1,2,1,1,0,0,2,0,1
2307,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50453?gameHash=2e47b81bca7a755f,-1249,1,0,4,4,1,0,0,1,0,0
2308,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/50461?gameHash=776eb5346fc7ffb4,1695,0,1,2,4,1,0,0,0,1,1
2309,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60092?gameHash=61e9b4e25778be1e,-1826,1,0,4,4,0,1,0,0,0,1
2310,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60092?gameHash=61e9b4e25778be1e,-1826,1,0,4,4,1,0,0,0,0,1
2311,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60092?gameHash=61e9b4e25778be1e,-1826,1,0,4,4,1,0,0,0,0,1
2312,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60102?gameHash=5b0203580d1b8490,-594,0,1,5,4,0,0,1,1,0,0
2313,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/60156?gameHash=c6fa7c6fb5272b2c,-192,1,0,2,1,1,0,0,0,0,1
2314,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100072?gameHash=39492a263961999d,727,0,1,2,3,1,0,0,0,0,1
2315,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100081?gameHash=e526f380996cf4e0,-497,1,0,4,6,0,0,1,1,0,0
2316,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100081?gameHash=e526f380996cf4e0,-497,1,0,4,6,0,0,1,1,0,0
2317,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110162?gameHash=5ade715a7dccba6e,-1088,1,0,8,6,1,0,0,1,0,1
2318,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110162?gameHash=5ade715a7dccba6e,-1088,1,0,8,6,0,1,0,1,0,1
2319,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110162?gameHash=5ade715a7dccba6e,-1088,1,0,8,6,0,0,1,1,0,1
2320,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/110174?gameHash=0ff43d0000d7eef4,1638,1,0,2,2,0,0,1,2,0,0
2321,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100370?gameHash=17b9d4140efa2cd7,-1684,0,1,2,1,0,0,1,0,1,0
2322,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/100370?gameHash=17b9d4140efa2cd7,-1684,0,1,2,1,1,0,0,0,1,0
2323,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/130233?gameHash=46677cd3e6de2733,-3452,1,0,3,1,0,1,0,1,0,0
2324,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/130233?gameHash=46677cd3e6de2733,-3452,1,0,3,1,0,0,1,1,0,0
2325,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/130233?gameHash=46677cd3e6de2733,-3452,1,0,3,1,1,0,0,1,0,0
2326,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT04/130249?gameHash=622068c90904b1f9,-1548,1,0,2,1,0,0,1,1,0,0
2327,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT04/130249?gameHash=622068c90904b1f9,-1548,1,0,2,1,1,0,0,1,0,0
2328,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/210243?gameHash=3f1e99ba92516368,1613,1,0,1,4,0,1,0,1,0,1
2329,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/210243?gameHash=3f1e99ba92516368,1613,1,0,1,4,1,0,0,1,0,1
2330,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/210330?gameHash=61fa1e5612c50a0e,-2378,1,0,3,1,0,0,1,1,0,0
2331,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/220074?gameHash=f62d764d54d798d6,1578,0,1,2,3,0,0,1,1,0,1
2332,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/230169?gameHash=34639a8d5f653e77,1575,0,1,2,5,0,0,1,1,0,0
2333,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/220321?gameHash=5238d7faf0d75dcd,1589,1,0,4,3,1,0,0,0,1,1
2334,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/230383?gameHash=05800594f40c9348,847,0,1,1,2,1,0,0,0,0,1
2335,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/250053?gameHash=0e7e48c2d8b91a31,-2616,1,0,3,1,0,0,1,1,0,0
2336,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/250053?gameHash=0e7e48c2d8b91a31,-2616,1,0,3,1,0,0,1,1,0,0
2337,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240082?gameHash=02c9b7d916fcf2c4,811,1,0,2,3,0,0,1,0,0,1
2338,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240082?gameHash=02c9b7d916fcf2c4,811,1,0,2,3,1,0,0,0,0,1
2339,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240129?gameHash=1872523ebb32ec82,-2074,0,1,4,1,0,1,0,1,0,0
2340,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240129?gameHash=1872523ebb32ec82,-2074,0,1,4,1,0,0,1,1,0,0
2341,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240135?gameHash=0ab6450e2a2cb767,1479,0,1,1,2,0,0,1,2,0,1
2342,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/240135?gameHash=0ab6450e2a2cb767,1479,0,1,1,2,0,1,0,2,0,1
2343,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/250235?gameHash=a4dfe38bdb53448c,1283,0,1,2,3,0,0,1,2,0,0
2344,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/260222?gameHash=0912e53df6510453,-4778,1,0,6,2,1,0,0,1,0,1
2345,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/260222?gameHash=0912e53df6510453,-4778,1,0,6,2,1,0,0,1,0,1
2346,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/260222?gameHash=0912e53df6510453,-4778,1,0,6,2,0,1,0,1,0,1
2347,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/270176?gameHash=fd572498f66fe353,1800,0,1,4,5,1,0,0,0,1,1
2348,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/270254?gameHash=fa7b36232d66ca51,-949,0,1,1,1,0,0,1,1,0,1
2349,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/280186?gameHash=1e9267326ca33f77,723,0,1,3,4,1,0,0,0,0,1
2350,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/280186?gameHash=1e9267326ca33f77,723,0,1,3,4,1,0,0,0,0,1
2351,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/290184?gameHash=6383a777f77aadbc,3902,1,0,7,7,1,0,0,2,0,2
2352,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT02/300276?gameHash=bc00457a5072a5a5,-201,1,0,1,3,0,0,1,1,0,0
2353,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT02/310252?gameHash=b14c85d2ec4c7038,668,0,1,2,1,0,0,1,1,0,0
2354,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT02/300323?gameHash=410b4ede6a0de62b,1196,0,1,4,9,1,0,0,0,0,2
2355,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT02/300584?gameHash=994a9f79d13f42d6,617,0,1,3,4,1,0,0,0,0,1
2356,http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT02/300586?gameHash=d5741db163533909,3061,0,1,1,3,1,0,0,1,0,2
2357,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580060?gameHash=77973e9061bcb777,-1127,0,1,3,1,1,0,0,0,0,1
2358,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580060?gameHash=77973e9061bcb777,-1127,0,1,3,1,0,0,1,0,0,1
2359,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580078?gameHash=9805d915a5f14224,-1764,1,0,7,5,1,0,0,0,0,1
2360,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580078?gameHash=9805d915a5f14224,-1764,1,0,7,5,1,0,0,0,0,1
2361,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580120?gameHash=63c0c9b11d1c0289,-79,0,1,3,8,0,0,1,1,1,0
2362,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580120?gameHash=63c0c9b11d1c0289,-79,0,1,3,8,1,0,0,1,1,0
2363,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580152?gameHash=6e5a7c9620136ea3,-2219,0,1,4,2,1,0,0,0,0,1
2364,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580152?gameHash=6e5a7c9620136ea3,-2219,0,1,4,2,0,1,0,0,0,1
2365,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580162?gameHash=258ad466b80d1e88,-897,0,1,5,3,1,0,0,0,1,1
2366,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580228?gameHash=f8be7921853fb6b8,2745,0,1,4,8,0,0,1,0,1,0
2367,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580235?gameHash=519acde4f4022206,228,1,0,4,5,0,0,1,0,1,0
2368,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580235?gameHash=519acde4f4022206,228,1,0,4,5,1,0,0,0,1,0
2369,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000580244?gameHash=ae954b41ffd41532,2211,0,1,9,17,0,0,1,1,0,0
2370,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630032?gameHash=27428bc62e40298d,-1173,1,0,4,2,1,0,0,0,0,1
2371,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630046?gameHash=cc24dc5e0228f0df,-422,0,1,6,4,1,0,0,1,0,0
2372,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630076?gameHash=4773be55e9b21cb9,643,1,0,4,5,0,0,1,1,0,0
2373,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630123?gameHash=ffcda2cb4e5dafec,302,1,0,4,7,1,0,0,0,1,1
2374,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630123?gameHash=ffcda2cb4e5dafec,302,1,0,4,7,0,1,0,0,1,1
2375,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000630164?gameHash=646cde6e42760fc1,333,0,1,7,4,0,0,1,1,1,0
2376,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000650086?gameHash=ad9c566a7e7a5c69,973,1,0,6,8,0,0,1,1,0,1
2377,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000650114?gameHash=db3c681b5a2e49f2,-1521,0,1,3,2,1,0,0,0,0,1
2378,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000660034?gameHash=21f3e2955be833b5,552,0,1,2,4,0,0,1,1,0,0
2379,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000660078?gameHash=469b2f0d243c7819,3567,0,1,1,5,1,0,0,0,0,1
2380,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000660118?gameHash=2a2a1877c073eb9f,889,0,1,4,5,1,0,0,0,2,1
2381,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000660147?gameHash=fff7af58f6931096,2879,0,1,1,6,1,0,0,0,1,1
2382,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000680078?gameHash=67359ba976eebbe1,-1342,1,0,6,5,0,1,0,0,0,1
2383,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000680078?gameHash=67359ba976eebbe1,-1342,1,0,6,5,1,0,0,0,0,1
2384,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720170?gameHash=7731e869a80c66db,1127,1,0,2,6,0,0,1,0,1,0
2385,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720187?gameHash=ba22475d66b0fbe0,-2632,1,0,2,1,0,0,1,1,0,0
2386,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000720187?gameHash=ba22475d66b0fbe0,-2632,1,0,2,1,0,0,1,1,0,0
2387,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000730141?gameHash=0d5a02fab327a60c,278,1,0,1,3,1,0,0,0,0,1
2388,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750068?gameHash=3ce12617f19a4c26,-251,1,0,4,5,0,0,1,1,0,0
2389,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750080?gameHash=fd6022c45c0ba39e,-3325,1,0,5,1,0,1,0,1,0,0
2390,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750080?gameHash=fd6022c45c0ba39e,-3325,1,0,5,1,0,0,1,1,0,0
2391,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750080?gameHash=fd6022c45c0ba39e,-3325,1,0,5,1,1,0,0,1,0,0
2392,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000740139?gameHash=8e868bb9994a875b,2831,1,0,1,9,1,0,0,1,1,1
2393,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000740212?gameHash=089f0b52028c51b1,-793,1,0,9,5,0,0,1,1,0,1
2394,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000740212?gameHash=089f0b52028c51b1,-793,1,0,9,5,0,1,0,1,0,1
2395,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000740212?gameHash=089f0b52028c51b1,-793,1,0,9,5,1,0,0,1,0,1
2396,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750134?gameHash=309ecbca14a9f944,3744,0,1,2,9,1,0,0,1,1,0
2397,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000750231?gameHash=8cbe4efc256b16be,1588,0,1,1,4,0,0,1,1,0,0
2398,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000740324?gameHash=5ccbbac543fc738d,1507,0,1,1,2,1,0,0,1,0,1
2399,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/FRA1TMNT1/640074?gameHash=b122999da29438b6,2861,0,1,3,4,1,0,0,1,1,1
2400,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000830530?gameHash=67c3ec2ba938cd8b,805,0,1,1,2,0,0,1,1,0,1
2401,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000830530?gameHash=67c3ec2ba938cd8b,805,0,1,1,2,1,0,0,1,0,1
2402,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TRSA1/980057?gameHash=b56e15780b7a5e69,-2149,1,0,3,3,0,1,0,1,0,0
2403,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TRSA1/980057?gameHash=b56e15780b7a5e69,-2149,1,0,3,3,1,0,0,1,0,0
2404,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TRSA1/980057?gameHash=b56e15780b7a5e69,-2149,1,0,3,3,0,0,1,1,0,0
2405,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000840097?gameHash=842036a6e4d0bb4a,-2921,1,0,7,2,1,0,0,1,0,0
2406,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000850079?gameHash=a69f6cd6b6766b8d,2578,0,1,2,5,1,0,0,1,0,1
2407,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000850092?gameHash=f58d8cda99bdd6ee,2640,0,1,5,8,1,0,0,0,1,1
2408,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000850100?gameHash=6aa109b1677cf204,-1948,1,0,5,4,1,0,0,1,0,0
2409,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000880037?gameHash=83612c1f947fe82e,-2120,1,0,2,1,1,0,0,1,0,1
2410,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000880037?gameHash=83612c1f947fe82e,-2120,1,0,2,1,0,0,1,1,0,1
2411,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000880038?gameHash=adcd472d7c7a8467,-279,1,0,5,1,1,0,0,0,0,1
2412,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1000880038?gameHash=adcd472d7c7a8467,-279,1,0,5,1,0,0,1,0,0,1
2413,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000880085?gameHash=5f754860cb59a135,4017,0,1,1,6,0,0,1,1,1,1
2414,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000880085?gameHash=5f754860cb59a135,4017,0,1,1,6,1,0,0,1,1,1
2415,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1000880093?gameHash=130e84c07de48499,1848,0,1,5,8,1,0,0,1,1,1
2416,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000890189?gameHash=090b2a1c3b250f22,-2371,0,1,4,2,1,0,0,0,1,0
2417,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000890189?gameHash=090b2a1c3b250f22,-2371,0,1,4,2,0,0,1,0,1,0
2418,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000890191?gameHash=397d6ec3d4ad68d8,564,0,1,2,2,0,1,0,1,0,1
2419,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000880192?gameHash=d35c09d3ba21e3b6,2889,0,1,3,7,0,0,1,0,0,1
2420,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000880244?gameHash=3391287d55994680,817,1,0,2,5,1,0,0,0,1,1
2421,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000890280?gameHash=e7caaa1251a78e81,-3311,0,1,5,4,0,0,1,0,1,0
2422,http://matchhistory.tr.leagueoflegends.com/en/#match-details/TREU/1000890280?gameHash=e7caaa1251a78e81,-3311,0,1,5,4,1,0,0,0,1,0
2423,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001060050?gameHash=4b139b75f28cf822,100,0,1,3,4,0,0,1,1,0,0
2424,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001060143?gameHash=5052c290d4a8e3c5,-955,0,1,2,5,0,0,1,1,0,0
2425,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001060145?gameHash=43e2b1a8fab33867,2924,0,1,2,2,1,0,0,1,0,1
2426,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001090044?gameHash=fbfc7bca30abc084,26,1,0,3,5,0,0,1,2,0,0
2427,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001090053?gameHash=bd597dda7e3ffff5,492,0,1,1,2,1,0,0,0,0,1
2428,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001080076?gameHash=f2af38d43e44412a,-4671,1,0,6,2,1,0,0,1,0,0
2429,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001080076?gameHash=f2af38d43e44412a,-4671,1,0,6,2,0,0,1,1,0,0
2430,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110032?gameHash=802f3d5325918a86,1394,0,1,1,3,0,0,1,1,1,1
2431,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110032?gameHash=802f3d5325918a86,1394,0,1,1,3,1,0,0,1,1,1
2432,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110035?gameHash=727fd3fefbd29bad,-506,1,0,1,2,0,0,1,1,0,0
2433,http://matchhistory.tr.leagueoflegends.com/tr/#match-details/TREU/1001110107?gameHash=a2f094bc5147955a,-2913,1,0,4,1,1,0,0,1,0,0
